Date,Close
2020-11-26,46.57046890258789
2020-11-27,47.70781707763672
2020-11-30,47.44020080566406
2020-12-01,49.416873931884766
2020-12-02,48.559303283691406
2020-12-03,48.02407455444336
2020-12-04,49.8608627319336
2020-12-07,50.45082473754883
2020-12-08,50.42042922973633
2020-12-09,50.29877853393555
2020-12-10,51.69765853881836
2020-12-11,51.61251068115234
2020-12-14,50.81575393676758
2020-12-15,51.393550872802734
2020-12-16,52.43967056274414
2020-12-17,53.03570938110352
2020-12-18,53.400634765625
2020-12-21,52.82892227172852
2020-12-22,52.877586364746094
2020-12-23,53.13303756713867
2020-12-28,53.10261535644531
2020-12-29,52.95664596557617
2020-12-30,53.18775939941406
2021-01-04,55.62668228149414
2021-01-05,56.56331634521485
2021-01-06,58.41835403442383
2021-01-07,62.2318115234375
2021-01-08,62.03717803955078
2021-01-11,62.0250244140625
2021-01-12,60.328121185302734
2021-01-13,58.52174377441406
2021-01-14,59.48271942138672
2021-01-15,56.8978385925293
2021-01-18,57.36006927490234
2021-01-19,57.20801162719727
2021-01-20,56.14973831176758
2021-01-21,56.78227615356445
2021-01-22,56.66670989990234
2021-01-26,55.80305099487305
2021-01-27,54.25211715698242
2021-01-28,55.40771865844727
2021-01-29,53.49186325073242
2021-02-01,55.51111602783203
2021-02-02,53.31548690795898
2021-02-03,55.00022506713867
2021-02-04,54.30686950683594
2021-02-05,56.37477493286133
2021-02-08,57.17760848999024
2021-02-09,57.323577880859375
2021-02-10,57.59727096557617
2021-02-11,56.62413024902344
2021-02-12,57.10462951660156
2021-02-17,58.600807189941406
2021-02-18,59.23942947387695
2021-02-19,59.464473724365234
2021-02-22,57.99260330200195
2021-02-23,58.96573638916016
2021-02-24,59.56178665161133
2021-02-25,58.21155548095703
2021-02-26,57.48779296875
2021-03-01,59.95104217529297
2021-03-02,61.79389953613281
2021-03-03,61.03364562988281
2021-03-04,60.127418518066406
2021-03-05,63.69422912597656
2021-03-08,63.35099792480469
2021-03-09,62.71538543701172
2021-03-10,61.7492561340332
2021-03-11,63.370059967041016
2021-03-12,61.90815734863281
2021-03-15,61.53950500488281
2021-03-16,61.34246826171875
2021-03-17,62.2259635925293
2021-03-18,61.1199951171875
2021-03-19,60.24287414550781
2021-03-22,59.24497222900391
2021-03-23,57.8784065246582
2021-03-24,59.206825256347656
2021-03-25,58.75553894042969
2021-03-26,60.71958160400391
2021-03-29,62.276817321777344
2021-03-30,61.69841384887695
2021-03-31,62.27045822143555
2021-04-01,61.90180206298828
2021-04-05,65.7154541015625
2021-04-06,64.86373901367188
2021-04-07,66.4591064453125
2021-04-08,66.42098236083984
2021-04-09,65.46756744384766
2021-04-12,65.72181701660156
2021-04-13,65.83621215820312
2021-04-14,68.00999450683594
2021-04-15,68.77908325195312
2021-04-16,69.07146453857422
2021-04-19,68.47398376464844
2021-04-20,67.47608184814453
2021-04-22,67.52057647705078
2021-04-23,68.63923645019531
2021-04-26,69.00788879394531
2021-04-27,69.99308776855469
2021-04-28,71.13717651367188
2021-04-29,71.15624237060547
2021-04-30,69.29391479492188
2021-05-03,68.9379653930664
2021-05-04,69.98037719726562
2021-05-05,70.36808776855469
2021-05-06,73.12663269042969
2021-05-07,73.38086700439453
2021-05-10,72.89781188964844
2021-05-11,75.45931243896484
2021-05-12,72.66899871826172
2021-05-13,71.49947357177734
2021-05-14,70.27276611328125
2021-05-17,72.11601257324219
2021-05-18,72.84060668945312
2021-05-19,71.34693145751953
2021-05-20,70.62234497070312
2021-05-21,69.53544616699219
2021-05-24,69.7769775390625
2021-05-25,68.0417709350586
2021-05-26,70.04393768310547
2021-05-27,70.54606628417969
2021-05-28,70.92742156982422
2021-05-31,72.95501708984375
2021-06-01,71.95075988769531
2021-06-02,72.96772766113281
2021-06-04,71.76008605957031
2021-06-07,71.06089782714844
2021-06-08,69.86595916748047
2021-06-09,71.31514739990234
2021-06-10,71.0799789428711
2021-06-11,72.67534637451172
2021-06-14,72.28128051757812
2021-06-15,70.87022399902344
2021-06-16,68.74093627929688
2021-06-17,67.31082916259766
2021-06-18,69.33839416503906
2021-06-21,69.98673248291016
2021-06-22,70.80665588378906
2021-06-23,71.86811828613281
2021-06-24,71.96514129638672
2021-06-25,72.85311126708984
2021-06-28,71.6864242553711
2021-06-29,72.92440795898438
2021-06-30,73.40406036376953
2021-07-01,72.1271743774414
2021-07-02,73.6179428100586
2021-07-05,73.35220336914062
2021-07-06,73.74108123779297
2021-07-07,73.9549789428711
2021-07-08,73.6697998046875
2021-07-12,74.58370971679688
2021-07-13,75.02445983886719
2021-07-14,74.6161117553711
2021-07-15,74.84944915771484
2021-07-16,73.50127410888672
2021-07-19,72.69757080078125
2021-07-20,73.30683135986328
2021-07-21,74.14942932128906
2021-07-22,74.34387969970703
2021-07-23,73.96795654296875
2021-07-26,75.57537841796875
2021-07-27,74.00682830810547
2021-07-28,76.02910614013672
2021-07-29,74.90777587890625
2021-07-30,70.49382019042969
2021-08-02,70.60401153564453
2021-08-03,73.0086669921875
2021-08-04,72.93089294433594
2021-08-05,70.70122528076172
2021-08-06,71.10308074951172
2021-08-09,70.65584564208984
2021-08-10,71.33642578125
2021-08-11,70.82437896728516
2021-08-12,70.77899169921875
2021-08-13,70.19567108154297
2021-08-16,70.51973724365234
2021-08-17,69.35305786132812
2021-08-18,67.02616119384766
2021-08-19,63.20201110839844
2021-08-20,63.22794723510742
2021-08-23,62.35292816162109
2021-08-24,64.62798309326172
2021-08-25,64.49185943603516
2021-08-26,63.66869735717773
2021-08-27,65.2631607055664
2021-08-30,64.84834289550781
2021-08-31,63.96037292480469
2021-09-01,64.07054901123047
2021-09-02,63.86963272094727
2021-09-03,63.91498947143555
2021-09-06,62.910343170166016
2021-09-08,61.60108184814453
2021-09-09,61.38068389892578
2021-09-10,61.45198822021485
2021-09-13,61.41959381103516
2021-09-14,60.985313415527344
2021-09-15,59.4621467590332
2021-09-16,56.99265670776367
2021-09-17,55.83893966674805
2021-09-20,53.63518905639648
2021-09-21,54.52316284179688
2021-09-22,56.46116638183594
2021-09-23,56.45920181274414
2021-09-24,55.58628463745117
2021-09-27,56.3804817199707
2021-09-28,53.55430603027344
2021-09-29,54.23403549194336
2021-09-30,54.548828125
2021-10-01,54.52021408081055
2021-10-04,54.01222229003906
2021-10-05,53.62585067749024
2021-10-06,55.135536193847656
2021-10-07,56.781158447265625
2021-10-08,57.13174819946289
2021-10-11,58.39816284179688
2021-10-13,56.66667556762695
2021-10-14,56.66667556762695
2021-10-15,57.72560119628906
2021-10-18,57.18182373046875
2021-10-19,56.523582458496094
2021-10-20,54.85649871826172
2021-10-21,53.7761116027832
2021-10-22,54.43436050415039
2021-10-25,55.09260940551758
2021-10-26,54.50590515136719
2021-10-27,53.26810836791992
2021-10-28,52.73149108886719
2021-10-29,51.23611831665039
2021-11-01,51.74411392211914
2021-11-03,47.81609344482422
2021-11-04,47.27231597900391
2021-11-05,45.86995697021485
2021-11-08,48.36701583862305
2021-11-09,47.17930221557617
2021-11-10,47.000431060791016
2021-11-11,48.66036605834961
2021-11-12,48.86785888671875
2021-11-16,47.458343505859375
2021-11-17,46.506744384765625
2021-11-18,44.59639358520508
2021-11-19,45.812721252441406
2021-11-22,48.3598518371582
2021-11-23,49.63343048095703
2021-11-24,50.78536987304688
2021-11-25,50.44192886352539
2021-11-26,49.111122131347656
2021-11-29,49.726444244384766
2021-11-30,50.04841232299805
2021-12-01,50.24874877929688
2021-12-02,52.58124542236328
2021-12-03,51.422149658203125
2021-12-06,54.21255111694336
2021-12-07,54.61322784423828
2021-12-08,54.20540237426758
2021-12-09,53.79042053222656
2021-12-10,54.12669372558594
2021-12-13,55.70792770385742
2021-12-14,55.70076370239258
2021-12-15,55.38595962524414
2021-12-16,57.55388259887695
2021-12-17,56.64521789550781
2021-12-20,56.00843048095703
2021-12-21,57.482330322265625
2021-12-22,57.18182373046875
2021-12-23,56.630897521972656
2021-12-27,56.4878044128418
2021-12-28,55.12838363647461
2021-12-29,55.2714729309082
2021-12-30,55.779483795166016
2022-01-03,55.8080940246582
2022-01-04,55.14983749389648
2022-01-05,55.67215347290039
2022-01-06,56.79546737670898
2022-01-07,60.10102844238281
2022-01-10,59.38553237915039
2022-01-11,60.516021728515625
2022-01-12,61.174259185791016
2022-01-13,60.24412155151367
2022-01-14,60.59471893310547
2022-01-17,60.27988815307617
2022-01-18,61.75380325317383
2022-01-19,63.11322784423828
2022-01-20,62.040000915527344
2022-01-21,60.75212478637695
2022-01-24,60.00801849365234
2022-01-25,60.143951416015625
2022-01-26,60.315673828125
2022-01-27,60.45161056518555
2022-01-28,59.85776138305664
2022-01-31,57.86154556274414
2022-02-01,61.038307189941406
2022-02-02,61.38175201416016
2022-02-03,61.35312271118164
2022-02-04,62.96297454833984
2022-02-07,64.4869613647461
2022-02-08,65.38847351074219
2022-02-09,65.40279388427734
2022-02-10,67.16289520263672
2022-02-11,65.80347442626953
2022-02-14,65.51728057861328
2022-02-15,63.571136474609375
2022-02-16,64.03621673583984
2022-02-17,61.28158187866211
2022-02-18,61.41037368774414
2022-02-21,61.46045684814453
2022-02-22,62.52653503417969
2022-02-23,61.868282318115234
2022-02-24,62.63384628295898
2022-02-25,66.02526092529297
2022-03-02,71.29841613769531
2022-03-03,71.33419036865234
2022-03-04,72.95836639404297
2022-03-07,75.17635345458984
2022-03-08,71.87796783447266
2022-03-09,69.98277282714844
2022-03-10,72.29348754882812
2022-03-11,71.91456604003906
2022-03-14,68.05840301513672
2022-03-15,66.10433197021484
2022-03-16,67.7092056274414
2022-03-17,70.06450653076172
2022-03-18,71.39445495605469
2022-03-21,73.4154052734375
2022-03-22,71.77338409423828
2022-03-23,71.66192626953125
2022-03-24,72.00371551513672
2022-03-25,70.75548553466797
2022-03-28,70.83721160888672
2022-03-29,70.22795867919922
2022-03-30,71.23100280761719
2022-03-31,71.0303955078125
2022-04-01,72.0408706665039
2022-04-04,72.76901245117188
2022-04-05,70.66632080078125
2022-04-06,71.7362289428711
2022-04-07,72.16717529296875
2022-04-08,70.69606018066406
2022-04-11,69.84161376953125
2022-04-12,69.37351989746094
2022-04-13,69.39580535888672
2022-04-14,68.42247772216797
2022-04-18,67.29312133789062
2022-04-19,65.14586639404297
2022-04-20,63.45183181762695
2022-04-22,59.77400588989258
2022-04-25,58.75609970092773
2022-04-26,57.95366668701172
2022-04-27,61.05195236206055
2022-04-28,62.56023406982422
2022-04-29,61.88411712646485
2022-05-02,61.60920333862305
2022-05-03,61.29714584350586
2022-05-04,60.78448486328125
2022-05-05,59.684852600097656
2022-05-06,59.2613410949707
2022-05-09,56.83173370361328
2022-05-10,56.12589645385742
2022-05-11,58.4663314819336
2022-05-12,57.879371643066406
2022-05-13,57.8125
2022-05-16,59.54367446899414
2022-05-17,59.291053771972656
2022-05-18,57.79021072387695
2022-05-19,59.32821273803711
2022-05-20,60.37583160400391
2022-05-23,61.60920333862305
2022-05-24,62.441349029541016
2022-05-25,62.63453674316406
2022-05-26,62.59739303588867
2022-05-27,63.68959426879883
2022-05-30,64.38058471679688
2022-05-31,64.05365753173828
2022-06-01,65.56195068359375
2022-06-02,66.79531860351562
2022-06-03,65.72539520263672
2022-06-06,65.79228210449219
2022-06-07,67.33026885986328
2022-06-08,65.01213836669922
2022-06-09,62.8128547668457
2022-06-10,62.82771682739258
2022-06-13,60.83648681640625
2022-06-14,60.71761322021485
2022-06-15,60.68046569824219
2022-06-17,57.51530456542969
2022-06-20,56.096168518066406
2022-06-21,56.46767807006836
2022-06-22,55.9847297668457
2022-06-23,53.94149017333984
2022-06-24,55.44234085083008
2022-06-27,57.99082946777344
2022-06-28,59.03100204467773
2022-06-29,58.5406379699707
2022-06-30,56.88374710083008
2022-07-01,55.79898071289063
2022-07-04,55.47949600219727
2022-07-05,55.20458984375
2022-07-06,55.72468566894531
2022-07-07,57.34440612792969
2022-07-08,56.02187347412109
2022-07-11,54.11237716674805
2022-07-12,54.27583312988281
2022-07-13,54.090091705322266
2022-07-14,50.48655319213867
2022-07-15,50.79862594604492
2022-07-18,51.06610107421875
2022-07-19,51.17753601074219
2022-07-20,50.07048416137695
2022-07-21,50.94721984863281
2022-07-22,51.4227409362793
2022-07-25,52.3737678527832
2022-07-26,52.27718353271485
2022-07-27,52.39605712890625
2022-07-28,52.522369384765625
2022-07-29,51.82395553588867
2022-08-01,50.58314514160156
2022-08-02,52.19544982910156
2022-08-03,50.16706848144531
2022-08-04,49.87730026245117
2022-08-05,50.523712158203125
2022-08-08,50.95465087890625
2022-08-09,52.00970458984375
2022-08-10,52.04685592651367
2022-08-11,53.85976791381836
2022-08-12,54.54909133911133
2022-08-15,53.37683868408203
2022-08-16,54.56472396850586
2022-08-17,53.32212829589844
2022-08-18,52.92356491088867
2022-08-19,52.32961654663086
2022-08-22,51.563743591308594
2022-08-23,54.8695068359375
2022-08-24,53.10329818725586
2022-08-25,54.134883880615234
2022-08-26,53.32212829589844
2022-08-29,52.29054641723633
2022-08-30,50.77441787719727
2022-08-31,50.40711212158203
2022-09-01,49.93039321899414
2022-09-02,49.17233276367188
2022-09-05,50.96979904174805
2022-09-06,49.75846862792969
2022-09-08,50.4149284362793
2022-09-09,54.35372161865234
2022-09-12,54.83042907714844
2022-09-13,53.33776092529297
2022-09-14,52.36087417602539
2022-09-15,53.41591262817383
2022-09-16,53.33776092529297
2022-09-19,55.06488037109375
2022-09-20,54.27556610107422
2022-09-21,53.49405288696289
2022-09-22,54.72102737426758
2022-09-23,53.58784103393555
2022-09-26,53.7050666809082
2022-09-27,52.90793228149414
2022-09-28,53.40810012817383
2022-09-29,53.47842788696289
2022-09-30,56.29965972900391
2022-10-03,57.8314208984375
2022-10-04,59.23030853271485
2022-10-05,60.14466857910156
2022-10-06,58.79267501831055
2022-10-07,59.01148986816406
2022-10-10,57.82359313964844
2022-10-11,57.43284606933594
2022-10-13,56.40907669067383
2022-10-14,54.57253646850586
2022-10-17,55.43218994140625
2022-10-18,56.23714065551758
2022-10-19,55.57286834716797
2022-10-20,56.28403854370117
2022-10-21,57.93301773071289
2022-10-24,56.21369934082031
2022-10-25,56.21369934082031
2022-10-26,57.464111328125
2022-10-27,55.41657257080078
2022-10-28,52.71255874633789
2022-10-31,52.46246719360352
2022-11-01,54.05673599243164
2022-11-03,52.47809982299805
2022-11-04,56.46377944946289
2022-11-07,56.16680908203125
2022-11-08,57.87049102783203
2022-11-09,57.167137145996094
2022-11-10,58.26124572753906
2022-11-11,64.31792449951172
2022-11-14,65.10722351074219
2022-11-16,64.42733001708984
2022-11-17,64.943115234375
2022-11-18,63.16910171508789
2022-11-21,62.45792388916016
2022-11-22,62.62985610961914
2022-11-23,63.247257232666016
2022-11-24,63.65363311767578
2022-11-25,63.22381210327149
2022-11-28,63.536407470703125
2022-11-29,65.9903335571289
2022-11-30,66.98284149169922
2022-12-01,67.35015869140625
2022-12-02,67.83468627929688
2022-12-05,67.76435852050781
2022-12-06,68.74905395507812
2022-12-07,66.30293273925781
2022-12-08,67.1156997680664
2022-12-09,69.3508071899414
2022-12-12,67.27982330322266
2022-12-13,67.5636978149414
2022-12-14,68.1361312866211
2022-12-15,68.35570526123047
2022-12-16,67.18729400634766
2022-12-19,66.94420623779297
2022-12-20,67.24217987060547
2022-12-21,67.62642669677734
2022-12-22,67.24217987060547
2022-12-23,67.68916320800781
2022-12-26,68.30865478515625
2022-12-27,69.93972778320312
2022-12-28,69.78288269042969
2022-12-29,69.69662475585938
2023-01-02,70.1043930053711
2023-01-03,69.97891235351562
2023-01-04,70.1043930053711
2023-01-05,71.28065490722656
2023-01-06,72.40983581542969
2023-01-09,72.4882583618164
2023-01-10,73.38220977783203
2023-01-11,73.12342834472656
2023-01-12,73.50767517089844
2023-01-13,73.57039642333984
2023-01-16,72.33926391601562
2023-01-17,72.24516296386719
2023-01-18,73.1939926147461
2023-01-19,73.50767517089844
2023-01-20,73.70370483398438
2023-01-23,73.94680786132812
2023-01-24,74.7309799194336
2023-01-25,75.43672180175781
2023-01-26,76.84820556640625
2023-01-27,74.74664306640625
2023-01-30,74.48003387451172
2023-01-31,74.11148071289062
2023-02-01,73.28810119628906
2023-02-02,69.90050506591797
2023-02-03,69.75151824951172
2023-02-06,68.88109588623047
2023-02-07,69.3359146118164
2023-02-08,69.57115936279297
2023-02-09,69.31238555908203
2023-02-10,68.06555938720703
2023-02-13,67.99498748779297
2023-02-14,68.3008041381836
2023-02-15,69.79072570800781
2023-02-16,69.93972778320312
2023-02-17,69.03008270263672
2023-02-22,68.50469207763672
2023-02-23,68.18319702148438
2023-02-24,66.6854248046875
2023-02-27,66.6854248046875
2023-02-28,66.9050064086914
2023-03-01,69.94755554199219
2023-03-02,69.79072570800781
2023-03-03,70.0259780883789
2023-03-06,67.55585479736328
2023-03-07,66.91283416748047
2023-03-08,67.52448272705078
2023-03-09,66.63839721679688
2023-03-10,66.41880798339844
2023-03-13,66.69328308105469
2023-03-14,67.30044555664062
2023-03-15,65.27293395996094
2023-03-16,65.51334381103516
2023-03-17,66.29871368408203
2023-03-20,66.8436508178711
2023-03-21,66.2826919555664
2023-03-22,65.4572525024414
2023-03-23,63.77434539794922
2023-03-24,63.04508209228516
2023-03-27,62.94089889526367
2023-03-28,63.60605239868164
2023-03-29,64.5196304321289
2023-03-30,65.56944274902344
2023-03-31,64.34332275390625
2023-04-03,64.3593521118164
2023-04-04,62.54020690917969
2023-04-05,61.61860656738281
2023-04-06,61.50641250610352
2023-04-10,62.69247055053711
2023-04-11,66.00218963623047
2023-04-12,64.59175109863281
2023-04-13,63.71824645996094
2023-04-14,63.15726852416992
2023-04-17,62.40397644042969
2023-04-18,62.94089889526367
2023-04-19,61.1057243347168
2023-04-20,59.831520080566406
2023-04-24,57.66777038574219
2023-04-25,56.0970573425293
2023-04-26,56.31343078613281
2023-04-27,57.50749969482422
2023-04-28,58.0203857421875
2023-05-02,55.72841644287109
2023-05-03,55.2956657409668
2023-05-04,53.58070373535156
2023-05-05,55.32773208618164
2023-05-08,56.073020935058594
2023-05-09,56.65001678466797
2023-05-10,55.584171295166016
2023-05-11,54.50229263305664
2023-05-12,54.55839538574219
2023-05-15,55.343746185302734
2023-05-16,54.205787658691406
2023-05-17,56.00088882446289
2023-05-18,56.08102798461914
2023-05-19,55.463966369628906
2023-05-22,54.57442474365234
2023-05-23,53.34029006958008
2023-05-24,52.13019180297852
2023-05-25,51.969913482666016
2023-05-26,53.15596389770508
2023-05-29,52.75527191162109
2023-05-30,51.513126373291016
2023-05-31,51.136474609375
2023-06-01,52.21834945678711
2023-06-02,54.446197509765625
2023-06-05,53.99742126464844
2023-06-06,54.17372512817383
2023-06-07,55.03120422363281
2023-06-09,54.78278350830078
2023-06-12,53.7890625
2023-06-13,54.35804748535156
2023-06-14,55.31169509887695
2023-06-15,55.744441986083984
2023-06-16,55.83259201049805
2023-06-19,55.61622619628906
2023-06-20,54.18174362182617
2023-06-21,53.63680267333984
2023-06-22,53.34830093383789
2023-06-23,52.811370849609375
2023-06-26,52.92356872558594
2023-06-27,53.55665969848633
2023-06-28,51.8657341003418
2023-06-29,52.49882888793945
2023-06-30,51.46504592895508
2023-07-03,53.075828552246094
2023-07-04,52.811370849609375
2023-07-05,52.34656524658203
2023-07-06,51.969913482666016
2023-07-07,52.45875930786133
2023-07-10,51.657371520996094
2023-07-11,53.35631561279297
2023-07-12,53.73295974731445
2023-07-13,54.983131408691406
2023-07-14,54.983131408691406
2023-07-17,54.37407302856445
2023-07-18,54.02947616577149
2023-07-19,53.885231018066406
2023-07-20,54.00543594360352
2023-07-21,54.33401107788086
2023-07-24,55.97684860229492
2023-07-25,57.70783996582031
2023-07-26,57.50749969482422
2023-07-27,56.43363571166992
2023-07-28,54.19777297973633
2023-07-31,55.42389678955078
2023-08-01,54.65455627441406
2023-08-02,53.765018463134766
2023-08-03,54.101600646972656
2023-08-04,54.14167022705078
2023-08-07,54.41414642333984
2023-08-08,54.0615348815918
2023-08-09,53.57268524169922
2023-08-10,52.93958282470703
2023-08-11,52.49882888793945
2023-08-14,51.10237121582031
2023-08-15,50.59877395629883
2023-08-16,50.400638580322266
2023-08-17,51.11062240600586
2023-08-18,50.54098510742188
2023-08-21,50.607025146484375
2023-08-22,51.66375732421875
2023-08-23,52.04351043701172
2023-08-24,51.350040435791016
2023-08-25,51.242713928222656
2023-08-28,51.97746658325195
2023-08-29,53.63684844970703
2023-08-30,53.64510726928711
2023-08-31,53.7276611328125
2023-09-01,56.8730583190918
2023-09-04,57.29409790039063
2023-09-05,57.04641342163086
2023-09-06,56.13004684448242
2023-09-08,55.07332992553711
2023-09-11,55.86587524414063
2023-09-12,55.8245964050293
2023-09-13,55.60994338989258
2023-09-14,57.88850021362305
2023-09-15,57.40967178344727
2023-09-18,56.73270797729492
2023-09-19,56.840030670166016
2023-09-20,57.21979141235352
2023-09-21,55.72552490234375
2023-09-22,56.138309478759766
2023-09-25,54.982513427734375
2023-09-26,54.12392807006836
2023-09-27,54.23950958251953
2023-09-28,55.065067291259766
2023-09-29,55.79157257080078
